appearedTimeOfDay,appearedHour,terrainType,closeToWater,continent,weather,temperature,windSpeed,pressure,population_density,urban,suburban,midurban,rural,gymDistanceKm,gymIn100m,gymIn250m,gymIn500m,gymIn1000m,gymIn2500m,gymIn5000m,pokestopDistanceKm,pokestopIn100m,pokestopIn250m,pokestopIn500m,pokestopIn1000m,pokestopIn2500m,pokestopIn5000m
afternoon,15,13,FALSE,America,PartlyCloudy,22.7,11.26,1019.51,1754.2621,TRUE,TRUE,TRUE,FALSE,0.661931,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.594579,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
morning,9,0,TRUE,Asia,MostlyCloudy,29.6,7.97,1010.96,18.862122,FALSE,FALSE,FALSE,TRUE,305.402541,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.25004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
night,5,13,FALSE,America,Clear,20.3,7.85,1016.44,982.0328,TRUE,TRUE,TRUE,FALSE,0.527948,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.527948,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
morning,11,0,TRUE,Asia,MostlyCloudy,27.2,9.8,1004.77,5206.375,TRUE,TRUE,TRUE,FALSE,0.317421,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.151014,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,22,14,FALSE,America,Clear,25.9,4.59,1022.5,55.97982,FALSE,FALSE,FALSE,TRUE,0.943149,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.317376,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,5,13,FALSE,America,Clear,23.3,5.05,1018.35,2710.6338,TRUE,TRUE,TRUE,FALSE,0.423408,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.27598,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,5,0,TRUE,America,Clear,26.8,2.9,1017.78,0,FALSE,FALSE,FALSE,TRUE,0.355429,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.151085,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,2,10,FALSE,America,Clear,29.1,16.31,1012.7,458.58234,FALSE,TRUE,TRUE,FALSE,0.621213,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.180064,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,21,13,TRUE,Europe,Breezy,17.7,18.32,1012.91,1886.2122,TRUE,TRUE,TRUE,FALSE,0.087998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.149518,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,16,13,FALSE,Asia,MostlyCloudy,27.3,0.81,1013.13,0,FALSE,FALSE,FALSE,TRUE,0.103561,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.170428,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,12,12,FALSE,Europe,MostlyCloudy,21.6,9.02,1012.44,683.3539,FALSE,TRUE,TRUE,FALSE,0.581399,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.494222,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,1,13,TRUE,America,PartlyCloudy,27,14.24,1015.24,3622.8896,TRUE,TRUE,TRUE,FALSE,0.305551,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.084644,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,11,13,FALSE,Australia,Overcast,10.7,6.13,1029.19,1055.8982,TRUE,TRUE,TRUE,FALSE,0.165377,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.012445,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,13,TRUE,America,PartlyCloudy,18.5,9.84,1011.4,4188.391,TRUE,TRUE,TRUE,FALSE,0.339708,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.034235,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,18,0,TRUE,Europe,Windy,27.7,29.96,1015.12,612.9169,FALSE,TRUE,TRUE,FALSE,0.010645,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.097939,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,19,12,FALSE,Europe,Clear,18.2,5.78,1019.17,138.59012,FALSE,FALSE,FALSE,TRUE,0.114116,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.015179,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,5,13,FALSE,America,PartlyCloudy,10.8,1.95,1017.39,86.49836,FALSE,FALSE,FALSE,TRUE,0.296175,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.169788,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,12,1,TRUE,Europe,Clear,15.4,9.29,1010.03,0,FALSE,FALSE,FALSE,TRUE,0.302571,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.172032,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,0,1,FALSE,Europe,Overcast,14.2,1.71,1016.34,511.28308,FALSE,TRUE,TRUE,FALSE,0.395545,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.034578,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,20,13,FALSE,America,PartlyCloudy,23.4,3.46,1010.91,3493.8728,TRUE,TRUE,TRUE,FALSE,0.254365,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.057455,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,20,0,TRUE,Europe,MostlyCloudy,16.2,6.54,1022.71,0,FALSE,FALSE,FALSE,TRUE,20.66518,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20.66518,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
night,22,8,TRUE,Europe,PartlyCloudy,25.4,15.72,1016.27,0,FALSE,FALSE,FALSE,TRUE,0.427373,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.078939,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,3,13,TRUE,America,Clear,17.5,10.15,1025.24,1411.2576,TRUE,TRUE,TRUE,FALSE,0.108869,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.140424,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,12,13,FALSE,Europe,Clear,27.6,5.48,1015.68,6471.7783,TRUE,TRUE,TRUE,FALSE,0.236993,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.016936,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,8,13,FALSE,America,Clear,18.2,6.81,1008.71,2261.157,TRUE,TRUE,TRUE,FALSE,0.130722,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.012748,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,0,13,FALSE,America,Clear,34.1,6.08,1008.77,549.7402,FALSE,TRUE,TRUE,FALSE,0.566027,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.609911,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
night,21,13,FALSE,America,PartlyCloudy,30.6,6.54,1021.71,1018.29596,TRUE,TRUE,TRUE,FALSE,1.550381,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.550381,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
morning,8,12,TRUE,Europe,Clear,17.8,8.39,1022.19,0,FALSE,FALSE,FALSE,TRUE,0.293507,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.205885,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,0,TRUE,America,Clear,24.8,5.87,1021.15,0,FALSE,FALSE,FALSE,TRUE,0.725564,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.22287,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,13,TRUE,America,PartlyCloudy,26.6,5.25,1020.27,1955.8636,TRUE,TRUE,TRUE,FALSE,0.005389,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.026721,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,20,8,FALSE,America,Clear,26.4,11.68,1016.34,100,FALSE,FALSE,FALSE,TRUE,0.448657,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.725917,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
night,6,13,FALSE,America,Clear,22.9,3.54,1022.07,1517.408,TRUE,TRUE,TRUE,FALSE,0.134914,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.642256,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
morning,11,13,TRUE,America,Clear,26.7,3.9,1014.29,1955.8636,TRUE,TRUE,TRUE,FALSE,0.188242,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.11602,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,14,0,TRUE,Europe,Clear,16.9,8.96,1009.89,0,FALSE,FALSE,FALSE,TRUE,1.692639,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.848364,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
night,6,0,TRUE,Pacific,Clear,23.9,14.06,1020.35,0,FALSE,FALSE,FALSE,TRUE,0.169752,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.14689,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,16,13,FALSE,Europe,MostlyCloudy,20.7,8.41,1008.12,1220.7147,TRUE,TRUE,TRUE,FALSE,0.312704,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.051938,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,3,8,TRUE,Europe,MostlyCloudy,21.9,6.63,1012.64,0,FALSE,FALSE,FALSE,TRUE,0.225788,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.256568,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,2,13,FALSE,America,PartlyCloudy,24.9,5.44,1015.44,3895.392,TRUE,TRUE,TRUE,FALSE,0.016807,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.028778,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,19,0,TRUE,America,MostlyCloudy,28.5,10.73,1014.1,3133.7402,TRUE,TRUE,TRUE,FALSE,0.201601,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.076706,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,0,13,FALSE,Pacific,Clear,16.1,13,1018.73,1265.7916,TRUE,TRUE,TRUE,FALSE,0.03008,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.113373,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,20,7,FALSE,America,Clear,36.9,5.84,1006.29,4.113138,FALSE,FALSE,FALSE,TRUE,0.810986,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.87254,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
afternoon,13,13,FALSE,Europe,MostlyCloudy,29.5,2.28,1015.93,6471.7783,TRUE,TRUE,TRUE,FALSE,0.268121,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.090815,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,16,0,TRUE,America,PartlyCloudy,27.9,6.18,1020.35,0,FALSE,FALSE,FALSE,TRUE,0.00495,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.119144,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,10,13,FALSE,Europe,PartlyCloudy,16.7,6.9,1006.87,4039.2358,TRUE,TRUE,TRUE,FALSE,0.310133,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.069452,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,20,13,FALSE,America,Clear,24.2,10.78,1026.29,1691.79,TRUE,TRUE,TRUE,FALSE,0.191887,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.047388,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,6,0,TRUE,Asia,Clear,33,2.96,1011.03,1177.243,TRUE,TRUE,TRUE,FALSE,0.117576,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.034864,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,18,13,TRUE,America,PartlyCloudy,24.2,8.51,1023.51,1312.533,TRUE,TRUE,TRUE,FALSE,0.129313,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.003094,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,19,13,TRUE,America,LightRain,28.7,7.29,1013.37,1955.8636,TRUE,TRUE,TRUE,FALSE,0.380784,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.014047,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,15,13,FALSE,Europe,Clear,21,12.96,1020.08,4039.2358,TRUE,TRUE,TRUE,FALSE,0.065418,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.014014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,13,TRUE,America,PartlyCloudy,13.5,3.88,1015.12,3133.7402,TRUE,TRUE,TRUE,FALSE,0.376304,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.076594,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,23,13,TRUE,America,Clear,19.1,16.29,1010.12,4188.391,TRUE,TRUE,TRUE,FALSE,0.482839,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.451455,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
evening,17,8,FALSE,America,PartlyCloudy,31.4,8.67,1020.78,30.221426,FALSE,FALSE,FALSE,TRUE,0.174199,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.433545,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,4,13,FALSE,America,Clear,22.5,8.58,1017.33,1312.533,TRUE,TRUE,TRUE,FALSE,0.139197,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.031191,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,11,0,TRUE,Europe,MostlyCloudy,12.5,2.35,1005.52,442.25146,FALSE,TRUE,TRUE,FALSE,0.465337,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.130129,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,21,13,FALSE,Europe,Clear,13.9,5.48,1019.94,1220.7147,TRUE,TRUE,TRUE,FALSE,0.315795,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.061797,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,6,13,FALSE,Asia,Clear,27.2,8.47,1007.29,570.0402,FALSE,TRUE,TRUE,FALSE,0.513939,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.074338,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,22,0,TRUE,America,Clear,21.7,13.34,1020.46,0,FALSE,FALSE,FALSE,TRUE,0.254163,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.113146,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,21,0,TRUE,Europe,BreezyandMostlyCloudy,15.5,21.56,1018.12,86.49836,FALSE,FALSE,FALSE,TRUE,9.854262,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.403243,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
afternoon,14,13,FALSE,Europe,MostlyCloudy,23,6.42,1022.41,256.71356,FALSE,FALSE,TRUE,FALSE,4.884614,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.24093,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
night,22,8,TRUE,Europe,Clear,22.8,0.75,1015.74,0,FALSE,FALSE,FALSE,TRUE,0.044747,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.021975,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,8,0,TRUE,America,Clear,24.3,2.6,1011.8,53.986286,FALSE,FALSE,FALSE,TRUE,0.085858,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.025053,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,0,TRUE,America,Clear,26.8,2.9,1017.78,0,FALSE,FALSE,FALSE,TRUE,0.228798,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.272738,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
afternoon,15,12,FALSE,Europe,Clear,32.4,9.74,1016.81,355.77966,FALSE,FALSE,TRUE,FALSE,0.32738,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.32738,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
morning,7,14,FALSE,America,Foggy,25.3,4.73,1015.12,2431.2341,TRUE,TRUE,TRUE,FALSE,1.083588,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.685183,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
night,2,12,FALSE,America,Clear,21.4,7.01,1016.65,276.02277,FALSE,FALSE,TRUE,FALSE,0.243747,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.179228,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,0,TRUE,America,Clear,29.6,11.84,1017.43,0,FALSE,FALSE,FALSE,TRUE,0.626341,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.600594,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
night,2,7,FALSE,America,Clear,30.2,16.08,1008.56,591.0899,FALSE,TRUE,TRUE,FALSE,1.413507,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.201549,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,23,13,FALSE,Europe,MostlyCloudy,22,5.82,1016.11,10000,TRUE,TRUE,TRUE,FALSE,0.05344,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.040727,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,8,TRUE,Europe,MostlyCloudy,22,6.16,1012.28,0,FALSE,FALSE,FALSE,TRUE,1.941342,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.941342,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
afternoon,13,13,FALSE,Asia,MostlyCloudy,27.7,6.52,1007.99,4188.391,TRUE,TRUE,TRUE,FALSE,0.063359,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.145558,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,9,13,FALSE,Europe,Clear,23.6,4.33,1012.88,6471.7783,TRUE,TRUE,TRUE,FALSE,0.166122,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.028176,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,13,0,TRUE,America,Clear,26.6,3.41,1018.47,0,FALSE,FALSE,FALSE,TRUE,0.299571,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.21731,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,15,0,TRUE,America,Clear,29.7,4.82,1019.61,0,FALSE,FALSE,FALSE,TRUE,0.243815,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.027896,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,16,13,FALSE,America,Clear,24.6,9.15,1017.39,10000,TRUE,TRUE,TRUE,FALSE,0.167433,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.176174,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,12,FALSE,America,Clear,19.4,4.37,1019.8,913.3346,TRUE,TRUE,TRUE,FALSE,0.019247,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.049744,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,0,13,FALSE,America,Clear,24.8,5.46,1018.6,1312.533,TRUE,TRUE,TRUE,FALSE,0.81214,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.690638,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
morning,8,13,FALSE,Europe,MostlyCloudy,23,7.13,1012.6,1055.8982,TRUE,TRUE,TRUE,FALSE,0.244861,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.031141,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,9,0,TRUE,America,PartlyCloudy,24.6,6.54,1015.01,0,FALSE,FALSE,FALSE,TRUE,0.776449,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.222009,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,6,5,FALSE,America,Clear,12.9,3,1021.24,38.953922,FALSE,FALSE,FALSE,TRUE,0.547999,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.454268,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,4,13,FALSE,America,PartlyCloudy,10.8,1.95,1017.39,86.49836,FALSE,FALSE,FALSE,TRUE,0.344236,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.034768,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,23,14,FALSE,America,Clear,24.5,5.79,1021.22,40.392357,FALSE,FALSE,FALSE,TRUE,3.232634,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.782079,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
evening,18,13,FALSE,Europe,PartlyCloudy,24,8.78,1017.53,8044.7363,TRUE,TRUE,TRUE,FALSE,0.349168,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.022567,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,6,0,TRUE,America,Clear,25.8,3.29,1019.32,0,FALSE,FALSE,FALSE,TRUE,0.418783,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.017677,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,21,7,FALSE,America,Clear,25.3,19.58,1007.68,591.0899,FALSE,TRUE,TRUE,FALSE,0.294787,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.345314,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,23,0,TRUE,Australia,Clear,17.6,8.86,1028.5,0,FALSE,FALSE,FALSE,TRUE,0.177767,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.045991,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,19,5,FALSE,Europe,PartlyCloudy,13.9,4.93,1026.55,880.8093,TRUE,TRUE,TRUE,FALSE,0.400632,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.02088,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,7,0,TRUE,America,PartlyCloudy,25.5,2.36,1019.77,0,FALSE,FALSE,FALSE,TRUE,0.281032,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.187418,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,9,13,FALSE,America,Clear,19.2,9.19,1017.83,10000,TRUE,TRUE,TRUE,FALSE,0.273176,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.101804,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,8,13,FALSE,America,Clear,19.5,2.91,1011.38,683.3539,FALSE,TRUE,TRUE,FALSE,0.656473,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.546167,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
morning,11,12,TRUE,Europe,Clear,17.5,16.25,1008.3,761.8856,FALSE,TRUE,TRUE,FALSE,0.156921,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.169908,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,13,12,TRUE,Europe,Clear,24.2,13.51,1021.77,761.8856,FALSE,TRUE,TRUE,FALSE,0.200796,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.034213,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
evening,19,12,TRUE,Europe,Overcast,18.4,8.62,1023.21,0,FALSE,FALSE,FALSE,TRUE,0.345579,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.015413,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,6,12,FALSE,America,Clear,19,1.11,1008.27,330.89105,FALSE,FALSE,TRUE,FALSE,0.144412,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.330087,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,1,13,FALSE,America,Clear,26.6,3.96,1012.49,849.44226,TRUE,TRUE,TRUE,FALSE,1.130199,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.243634,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
night,5,0,TRUE,Pacific,Clear,33.5,12.39,1009.18,493.07547,FALSE,TRUE,TRUE,FALSE,0.252276,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.050464,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,7,FALSE,America,Clear,37.1,3.63,1003.88,7.085878,FALSE,FALSE,FALSE,TRUE,3.982965,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.363869,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
night,3,14,FALSE,America,Clear,27.7,6.27,1016.2,2431.2341,TRUE,TRUE,TRUE,FALSE,0.254794,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.051533,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,3,12,FALSE,Europe,Clear,12.9,16.69,1017.09,683.3539,FALSE,TRUE,TRUE,FALSE,0.323094,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.108572,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,10,13,FALSE,America,Clear,19.4,8.05,1022.75,7758.25,TRUE,TRUE,TRUE,FALSE,0.533839,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.110383,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,4,13,TRUE,America,Clear,15.7,6.4,1023.91,3249.4587,TRUE,TRUE,TRUE,FALSE,0.658653,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.658653,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
night,1,13,TRUE,America,Clear,16.3,5.59,1013.97,659.01855,FALSE,TRUE,TRUE,FALSE,0.279313,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.16603,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,0,12,FALSE,Europe,MostlyCloudy,16.8,6.47,1017.11,1411.2576,TRUE,TRUE,TRUE,FALSE,0.337501,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.183288,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
afternoon,13,13,FALSE,Europe,PartlyCloudy,20.9,7.06,1025.19,2261.157,TRUE,TRUE,TRUE,FALSE,0.184806,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.2153,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
morning,7,12,TRUE,Europe,Clear,17.8,8.39,1022.19,0,FALSE,FALSE,FALSE,TRUE,0.193705,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.167988,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
night,23,13,TRUE,Europe,Breezy,17.8,20.67,1012.08,1886.2122,TRUE,TRUE,TRUE,FALSE,0.017752,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.080408,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,2,8,FALSE,America,LightRain,17.9,17.71,1011.93,493.07547,FALSE,TRUE,TRUE,FALSE,0.634151,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.634151,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
evening,19,13,TRUE,Europe,Clear,19.5,4.85,1022.11,1886.2122,TRUE,TRUE,TRUE,FALSE,0.17753,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.032749,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
night,6,13,FALSE,America,Clear,31.1,6.88,1001.9,591.0899,FALSE,TRUE,TRUE,FALSE,0.031491,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.117798,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
